date,bus_rkl,bus_rkn,bus_rpn,rail_lrt_ampang,rail_mrt_kajang,rail_lrt_kj,rail_monorail,rail_mrt_pjy,rail_ets,rail_intercity,rail_komuter_utara,rail_tebrau,rail_komuter,total_ridership,year,month,weekday,is_weekend,total_rapidbus,total_urbanrail,total_nationalrail
2022-02-09,119200,2102,27065,94691,89008,121477,17226,0,4337,1188,4527,0,0,480821,2022,2,Wednesday,False,148367,322402,10052
2022-02-10,113787,2062,27208,92623,86781,118187,17308,0,4597,1479,4684,0,0,468716,2022,2,Thursday,False,143057,314899,10760
2022-02-11,116506,1852,27094,93668,87077,118590,18128,0,6706,2210,5416,0,0,477247,2022,2,Friday,False,145452,317463,14332
2022-02-12,82696,1465,22209,63049,57073,68628,14832,0,6086,2315,4984,0,0,323337,2022,2,Saturday,True,106370,203582,13385
2022-02-13,77526,1704,23316,54957,50420,58540,14122,0,7478,1561,5426,0,0,295050,2022,2,Sunday,True,102546,178039,14465
2022-02-14,118866,2079,27234,93177,87878,117568,17484,0,4530,1063,4938,0,0,474817,2022,2,Monday,False,148179,316107,10531
2022-02-15,118056,1893,26395,92411,86260,115961,16709,0,3692,1017,4123,0,0,466517,2022,2,Tuesday,False,146344,311341,8832
2022-02-16,118961,2033,27370,92577,85813,115810,16460,0,3708,993,4238,0,0,467963,2022,2,Wednesday,False,148364,310660,8939
2022-02-17,115121,1781,26400,90560,84067,111937,16436,0,4200,1297,4514,0,0,456313,2022,2,Thursday,False,143302,303000,10011
2022-02-18,111000,1848,26062,90519,82929,111114,16829,0,6253,2148,5159,0,0,453861,2022,2,Friday,False,138910,301391,13560
2022-02-19,81498,1492,21486,61668,56317,67440,14382,0,5540,2317,4588,0,0,316728,2022,2,Saturday,True,104476,199807,12445
2022-02-20,72737,1591,22448,52260,47417,54777,13498,0,7013,1509,4868,0,0,278118,2022,2,Sunday,True,96776,167952,13390
2022-02-21,111795,1777,26044,89050,81677,109198,16573,0,4402,1748,4722,0,0,446986,2022,2,Monday,False,139616,296498,10872
2022-02-22,110744,1855,25782,88733,82118,110337,16058,0,3656,1634,4002,0,0,444919,2022,2,Tuesday,False,138381,297246,9292
2022-02-23,111049,1672,25695,88528,82570,110634,15963,0,3814,1815,4131,0,0,445871,2022,2,Wednesday,False,138416,297695,9760
2022-02-24,105406,1343,24377,85402,79043,106205,15802,0,4485,1723,4258,0,0,428044,2022,2,Thursday,False,131126,286452,10466
2022-02-25,106020,1504,24881,88259,81104,108539,16702,0,6999,2308,4871,0,0,441187,2022,2,Friday,False,132405,294604,14178
2022-02-26,78454,1233,20758,61122,58623,69957,14803,0,6376,2554,4343,0,0,318223,2022,2,Saturday,True,100445,204505,13273
2022-02-27,71611,1200,21080,53632,51037,59557,14646,0,7189,1554,4807,0,0,286313,2022,2,Sunday,True,93891,178872,13550
2022-02-28,107794,1493,24289,87320,81046,110044,17013,0,5295,866,4771,0,0,439931,2022,2,Monday,False,133576,295423,10932
2022-03-01,107943,1670,24908,88068,81643,111374,16913,0,4620,1555,3925,0,0,442619,2022,3,Tuesday,False,134521,297998,10100
2022-03-02,109646,1696,25665,90322,83739,112833,17109,0,4293,1614,4141,0,0,451058,2022,3,Wednesday,False,137007,304003,10048
2022-03-03,108059,1614,24884,88571,82120,111200,17399,0,5133,2312,4485,0,0,445777,2022,3,Thursday,False,134557,299290,11930
2022-03-04,103327,1587,24599,88413,81240,110925,17375,0,7716,2114,5406,0,0,442702,2022,3,Friday,False,129513,297953,15236
2022-03-05,77799,1611,21275,60794,56790,69349,15468,0,6507,2800,4722,0,0,317115,2022,3,Saturday,True,100685,202401,14029
2022-03-06,79650,1848,23528,58924,54889,64235,16986,0,7976,2456,5286,0,0,315778,2022,3,Sunday,True,105026,195034,15718
2022-03-07,109099,1846,25095,95906,86808,119234,20292,0,5494,1982,4967,0,0,470723,2022,3,Monday,False,136040,322240,12443
2022-03-08,106859,1792,24852,92108,85372,116376,18738,0,4752,1973,4517,0,0,457339,2022,3,Tuesday,False,133503,312594,11242
2022-03-09,111948,1973,25744,92942,87363,117385,18484,0,4488,2100,4646,0,0,467073,2022,3,Wednesday,False,139665,316174,11234
2022-03-10,110328,1867,24364,92366,86162,115746,18548,0,5642,2429,5001,0,0,462453,2022,3,Thursday,False,136559,312822,13072
2022-03-11,107362,1840,24373,92951,84213,116836,18256,0,7468,2753,5530,0,0,461582,2022,3,Friday,False,133575,312256,15751
2022-03-12,80957,1554,21776,64379,61284,73444,15729,0,6686,3278,4950,0,0,334037,2022,3,Saturday,True,104287,214836,14914
2022-03-13,78182,1865,22347,59034,55165,65658,16095,0,8512,2979,5911,0,0,315748,2022,3,Sunday,True,102394,195952,17402
2022-03-14,109574,1735,25540,92249,84552,114490,18112,0,5779,1980,5210,0,0,459221,2022,3,Monday,False,136849,309403,12969
2022-03-15,110761,1641,24586,92421,85593,117249,18065,0,5042,2219,4808,0,0,462385,2022,3,Tuesday,False,136988,313328,12069
2022-03-16,111405,1730,24955,93688,87654,118663,18299,0,5259,2238,4874,0,0,468765,2022,3,Wednesday,False,138090,318304,12371
2022-03-17,110085,1630,24721,92851,86255,117285,18209,0,5423,2259,5144,0,0,463862,2022,3,Thursday,False,136436,314600,12826
2022-03-18,109772,1652,25081,96898,88108,119756,19927,0,7704,2881,5977,0,0,477756,2022,3,Friday,False,136505,324689,16562
2022-03-19,84786,1647,22078,69544,67400,78543,17304,0,6783,3362,5672,0,0,357119,2022,3,Saturday,True,108511,232791,15817
2022-03-20,79729,1592,23101,59574,59412,65824,16675,0,8397,2085,6254,0,0,322643,2022,3,Sunday,True,104422,201485,16736
2022-03-21,113205,1692,24745,92882,85220,115708,17270,0,4976,1217,4868,0,0,461783,2022,3,Monday,False,139642,311080,11061
2022-03-22,110578,1734,24918,92554,86997,118980,17171,0,4125,1264,4513,0,0,462834,2022,3,Tuesday,False,137230,315702,9902
2022-03-23,115027,1697,25115,95640,89512,122409,17375,0,4274,1714,4601,0,0,477364,2022,3,Wednesday,False,141839,324936,10589
